product_id,product_title,merchant_id,category_label,product_code,number_of_views,merchant_rating,listing_date
1323,Nokia 6 Dual SIM,557,Mobile Phones,PRD001323,2785,4.5,2025-01-04
34554,Bang & Olufsen Beosound 9,375,Speakers,PRD034554,34219,3.8,2024-05-11
1608,Xiaomi Redmi X10 32GB,259,Mobile Phones,PRD001608,6934,3.3,2024-09-10
31173,PlayStation 10 Slim,720,Gaming Consoles,PRD031173,48327,4.2,2024-07-08
28740,LG 12 Inch OLED TV,655,TVs,PRD028740,2012,3.9,2025-09-10
32782,Steam Deck 14GB,869,Gaming Consoles,PRD032782,18843,3.9,2024-09-02
33571,Sonos One (Gen 4),294,Speakers,PRD033571,10648,4.2,2024-07-10
36932,Corsair K8 RGB Keyboard,593,Computer Accessories,PRD036932,1383,3.7,2024-07-28
34390,JBL Flip 4 Bluetooth Speaker,859,Speakers,PRD034390,32592,3.3,2025-05-22
12313,JBL Tune 14 Wireless,843,Headphones,PRD012313,32119,3.2,2024-02-01
1470,Realme 14 Pro,197,Mobile Phones,PRD001470,34623,4.8,2025-05-10
38121,Western Digital My Passport 15TB,684,Computer Accessories,PRD038121,4033,3.6,2024-02-09
3649,Huawei P9 Pro,465,Mobile Phones,PRD003649,5058,4.9,2025-08-16
8250,Acer Aspire 9 Intel Core i3,775,Laptops,PRD008250,13174,3.3,2025-04-19
19949,Garmin Forerunner 3,972,Smartwatches,PRD019949,30626,3.8,2024-12-18
15375,Amazon Fire HD 7 Tablet,167,Tablets,PRD015375,22078,4.9,2024-04-10
4425,OPPO Reno6,289,Mobile Phones,PRD004425,15528,4.3,2024-11-23
25412,Canon EOS 5 Digital Camera,622,Cameras,PRD025412,21467,4.9,2025-04-04
8640,Razer Blade 7 Gaming,267,Laptops,PRD008640,39015,3.2,2025-01-02
27117,Philips 3 Inch Ambilight TV,358,TVs,PRD027117,22872,3.4,2025-08-08
23283,Fujifilm X-T14 Camera,136,Cameras,PRD023283,6743,3.0,2024-07-12
1724,Motorola Moto G9,702,Mobile Phones,PRD001724,20071,3.3,2025-11-15
20685,Xiaomi Mi Watch,653,Smartwatches,PRD020685,10157,3.8,2024-02-03
2072,Motorola Moto G12,910,Mobile Phones,PRD002072,33542,4.2,2025-07-21
30368,Nintendo Switch Lite,240,Gaming Consoles,PRD030368,21335,4.8,2024-06-11
20779,Fossil Gen 12 Smartwatch,731,Smartwatches,PRD020779,26931,3.5,2024-05-23
24206,GoPro HERO2,348,Cameras,PRD024206,47161,4.4,2024-12-09
20857,Apple Watch Series 9 GPS,339,Smartwatches,PRD020857,38164,3.9,2025-09-09
2465,OPPO Reno6,574,Mobile Phones,PRD002465,44341,3.4,2024-01-29
36026,Ultimate Ears BOOM 10,307,Speakers,PRD036026,38005,4.2,2024-03-11
38116,Logitech MX Master 4 Mouse,649,Computer Accessories,PRD038116,41300,4.1,2024-02-10
30215,Xbox One 2 Edition,945,Gaming Consoles,PRD030215,46371,4.8,2025-04-28
30076,Xbox One 14 Edition,655,Gaming Consoles,PRD030076,5178,3.7,2025-08-15
26113,Philips 2 Inch Ambilight TV,924,TVs,PRD026113,36630,4.9,2025-12-16
38948,Dell UltraSharp 4inch Monitor,232,Computer Accessories,PRD038948,33275,3.5,2025-08-02
3532,Xiaomi Redmi 12 256GB,333,Mobile Phones,PRD003532,30209,3.7,2025-06-11
36714,HP LaserJet Pro M11 Printer,753,Computer Accessories,PRD036714,17343,4.7,2025-06-15
26974,Samsung 5 Inch 4K Smart TV,620,TVs,PRD026974,10669,4.8,2024-05-04
9279,MSI Gaming Laptop GF7,224,Laptops,PRD009279,26047,4.2,2025-05-20
36528,Corsair K2 RGB Keyboard,751,Computer Accessories,PRD036528,32346,4.8,2025-08-23
31248,Nintendo Switch 12,502,Gaming Consoles,PRD031248,40458,4.1,2024-03-17
26914,Hisense 8 Inch 4K UHD,514,TVs,PRD026914,43266,4.8,2024-06-05
37316,Western Digital My Passport 13TB,758,Computer Accessories,PRD037316,27442,3.5,2025-10-04
39870,Dell UltraSharp 11inch Monitor,527,Computer Accessories,PRD039870,27551,4.4,2025-11-22
8409,Dell Inspiron 9 Intel Core i3,537,Laptops,PRD008409,12874,3.8,2024-07-14
26741,Xiaomi Mi TV 14 Inch,708,TVs,PRD026741,23887,4.2,2024-03-16
37894,SanDisk Ultra 11GB USB,179,Computer Accessories,PRD037894,20844,3.2,2025-11-01
18840,Amazfit GTR 15 Pro,791,Smartwatches,PRD018840,36676,4.0,2024-09-24
30995,Nintendo Switch 13,526,Gaming Consoles,PRD030995,31302,4.6,2025-09-06
9586,LG Gram 7 Ultra-Lightweight,171,Laptops,PRD009586,26470,4.8,2025-05-14
36092,Sony SRS-XB6 Wireless,145,Speakers,PRD036092,46139,4.5,2025-10-25
22640,Panasonic Lumix GH6,455,Cameras,PRD022640,27639,3.5,2024-05-27
1252,OPPO Reno2,453,Mobile Phones,PRD001252,28184,3.2,2024-02-06
38250,SanDisk Ultra 1GB USB,548,Computer Accessories,PRD038250,4943,3.7,2024-07-17
9224,MSI Gaming Laptop GF5,752,Laptops,PRD009224,9983,3.2,2024-02-25
29070,Panasonic 13 Inch LED TV,148,TVs,PRD029070,274,3.1,2024-12-30
23952,Nikon D14 DSLR,355,Cameras,PRD023952,13398,4.0,2024-05-17
9755,MacBook 5 M7 chip,971,Laptops,PRD009755,45676,3.1,2024-05-18
38223,Seagate 8TB External Hard Drive,414,Computer Accessories,PRD038223,28340,4.0,2024-04-14
30656,Retro Gaming Console 1,665,Gaming Consoles,PRD030656,22954,4.6,2025-09-24
20833,Fossil Gen 3 Smartwatch,507,Smartwatches,PRD020833,37482,4.0,2025-01-15
37231,TP-Link Archer 4 WiFi Router,955,Computer Accessories,PRD037231,43151,3.2,2024-04-11
7418,MacBook 3 M9 chip,637,Laptops,PRD007418,487,3.7,2024-07-05
32041,Steam Deck 6GB,647,Gaming Consoles,PRD032041,18332,4.5,2024-12-21
12546,Sennheiser HD 7 Over-Ear,328,Headphones,PRD012546,22861,3.7,2025-08-08
24543,Olympus OM-D E-M14,465,Cameras,PRD024543,40907,3.6,2024-01-13
31222,Sega Genesis Mini,226,Gaming Consoles,PRD031222,11650,3.9,2024-05-16
25994,Hisense 3 Inch 4K UHD,258,TVs,PRD025994,35111,4.2,2025-09-03
13042,Jabra Elite 8,469,Headphones,PRD013042,24164,3.9,2025-10-24
11186,Bose QuietComfort 9 Noise Cancelling,145,Headphones,PRD011186,44713,3.5,2024-03-03
25952,LG 7 Inch OLED TV,472,TVs,PRD025952,33054,4.5,2025-07-02
15300,Huawei MatePad 15 Pro,964,Tablets,PRD015300,15812,3.0,2025-04-02
36369,Anker Soundcore 9,956,Speakers,PRD036369,26664,3.2,2024-07-26
2536,Nokia 2 Dual SIM,250,Mobile Phones,PRD002536,46648,3.9,2024-11-05
17794,Xiaomi Mi Watch,254,Smartwatches,PRD017794,29095,3.5,2024-04-29
36421,Razer BlackWidow 8 Keyboard,469,Computer Accessories,PRD036421,38819,4.1,2025-05-07
3851,Google Pixel 10,963,Mobile Phones,PRD003851,16546,3.4,2025-12-07
21484,Garmin Forerunner 2,737,Smartwatches,PRD021484,32031,3.1,2025-02-03
22659,Canon PowerShot G13 Mark II,511,Cameras,PRD022659,11274,3.2,2024-05-21
6683,Razer Blade 8 Gaming,571,Laptops,PRD006683,5078,3.6,2024-01-29
27037,Xiaomi Mi TV 11 Inch,280,TVs,PRD027037,15131,3.1,2025-05-04
1896,Huawei P14 Pro,383,Mobile Phones,PRD001896,14840,4.2,2025-06-15
37227,HP LaserJet Pro M6 Printer,750,Computer Accessories,PRD037227,39765,3.9,2024-09-24
28592,Sharp AQUOS 15 Inch,497,TVs,PRD028592,7877,4.0,2025-01-27
3622,Realme 7 Pro,934,Mobile Phones,PRD003622,25814,4.4,2025-11-21
16165,Huawei MatePad 14 Pro,850,Tablets,PRD016165,8215,3.6,2024-02-11
33803,Sony SRS-XB6 Wireless,864,Speakers,PRD033803,12601,4.8,2025-01-17
17656,Huawei Watch GT 1,759,Smartwatches,PRD017656,19868,3.6,2025-02-06
5199,Xiaomi Redmi 14 256GB,180,Mobile Phones,PRD005199,42709,3.9,2025-02-27
17643,Xiaomi Mi Watch,762,Smartwatches,PRD017643,9282,3.3,2025-05-11
13083,Beats Studio 12,430,Headphones,PRD013083,32317,3.9,2025-06-20
3863,OPPO Reno5,376,Mobile Phones,PRD003863,1488,4.4,2024-08-27
32484,PlayStation 1 Console,122,Gaming Consoles,PRD032484,49185,3.2,2025-03-04
7879,LG Gram 14 Ultra-Lightweight,557,Laptops,PRD007879,24472,3.8,2024-05-17
8822,Razer Blade 1 Gaming,476,Laptops,PRD008822,30865,3.2,2025-01-20
19200,Amazfit GTR 11 Pro,444,Smartwatches,PRD019200,14020,3.2,2024-08-06
29403,Philips 8 Inch Ambilight TV,943,TVs,PRD029403,49019,4.7,2024-07-17
31164,Nintendo Switch Lite,872,Gaming Consoles,PRD031164,33610,4.9,2025-12-06
19036,Huawei Watch GT 4,937,Smartwatches,PRD019036,13505,4.2,2024-01-23
34669,Bang & Olufsen Beosound 6,847,Speakers,PRD034669,26118,4.3,2025-11-25
9920,Dell Inspiron 11 Intel Core i7,698,Laptops,PRD009920,4569,4.7,2024-02-27
3868,Google Pixel 4,806,Mobile Phones,PRD003868,29369,4.6,2024-03-06
11562,Apple AirPods 15,497,Headphones,PRD011562,10825,4.3,2024-08-26
21240,Fossil Gen 10 Smartwatch,967,Smartwatches,PRD021240,42741,4.8,2025-04-13
2668,OPPO Reno5,433,Mobile Phones,PRD002668,38476,3.0,2025-11-29
13600,Huawei MatePad 15 Pro,910,Tablets,PRD013600,49045,4.8,2025-06-16
22127,TicWatch Pro 9,832,Smartwatches,PRD022127,37300,3.1,2025-04-12
21126,OPPO Watch 14 mm,287,Smartwatches,PRD021126,40807,4.0,2025-01-23
17487,Lenovo Tab MX10 32GB,539,Tablets,PRD017487,38079,4.0,2024-12-22
21351,Fitbit Versa 9,788,Smartwatches,PRD021351,37223,4.9,2024-11-29
28273,Hisense 5 Inch 4K UHD,648,TVs,PRD028273,40971,3.1,2025-05-30
37657,Western Digital My Passport 5TB,409,Computer Accessories,PRD037657,31586,5.0,2025-05-02
32090,Xbox One 10 Edition,541,Gaming Consoles,PRD032090,3432,4.7,2025-03-03
10396,Anker Soundcore Life Q15,606,Headphones,PRD010396,22615,4.0,2025-03-07
38360,Belkin USB-C Hub 12,600,Computer Accessories,PRD038360,31616,3.9,2024-05-10
7401,Acer Aspire 13 Intel Core i9,732,Laptops,PRD007401,12820,3.3,2024-08-18
38245,Dell UltraSharp 15inch Monitor,180,Computer Accessories,PRD038245,25597,3.4,2025-01-30
23764,GoPro HERO7,169,Cameras,PRD023764,31765,4.1,2024-06-11
4416,Realme 3 Pro,550,Mobile Phones,PRD004416,4589,3.3,2025-01-26
13148,Apple AirPods 4,251,Headphones,PRD013148,15553,4.9,2025-09-19
26952,Hisense 12 Inch 4K UHD,845,TVs,PRD026952,2007,4.5,2024-07-13
5193,Motorola Moto G1,248,Mobile Phones,PRD005193,14793,4.5,2025-03-06
2763,Huawei P6 Pro,936,Mobile Phones,PRD002763,15712,4.9,2024-02-19
17274,Huawei MatePad 4 Pro,383,Tablets,PRD017274,22704,3.3,2024-07-12
18079,Xiaomi Mi Watch,519,Smartwatches,PRD018079,23897,3.9,2025-06-09
14310,Samsung Galaxy Tab 13 64GB,613,Tablets,PRD014310,47514,4.3,2025-07-05
20217,OPPO Watch 6 mm,434,Smartwatches,PRD020217,16460,3.7,2024-02-28
17051,Amazon Fire HD 3 Tablet,132,Tablets,PRD017051,15185,3.8,2024-06-03
15190,Huawei MatePad 11 Pro,261,Tablets,PRD015190,6331,3.9,2024-09-04
24653,Sony Alpha 8 Mirrorless,325,Cameras,PRD024653,32614,3.7,2024-01-30
33722,Bose SoundLink 2 Speaker,275,Speakers,PRD033722,37988,4.7,2025-08-22
14847,TCL TAB 5 WiFi,383,Tablets,PRD014847,43350,3.8,2025-05-21
7149,MacBook 9 M9 chip,932,Laptops,PRD007149,30379,3.1,2024-01-24
8665,Acer Aspire 17 Intel Core i5,896,Laptops,PRD008665,45987,4.6,2025-06-20
14589,Samsung Galaxy Tab A32 512GB,857,Tablets,PRD014589,8189,4.8,2024-10-13
18967,Apple Watch Series 1 GPS,479,Smartwatches,PRD018967,25917,3.9,2025-10-22
8567,Dell Inspiron 3 Intel Core i3,123,Laptops,PRD008567,1986,3.2,2025-04-14
32421,Xbox Series 1,344,Gaming Consoles,PRD032421,45867,3.2,2025-12-31
26565,Hisense 4 Inch 4K UHD,210,TVs,PRD026565,20207,3.4,2024-04-20
25001,Nikon COOLPIX P5,271,Cameras,PRD025001,32293,4.0,2025-02-04
32662,Sega Genesis Mini,497,Gaming Consoles,PRD032662,29142,3.1,2024-11-11
8237,Dell Inspiron 9 Intel Core i5,580,Laptops,PRD008237,13329,3.0,2025-08-23
35437,Amazon Echo 8th Gen,913,Speakers,PRD035437,21298,3.4,2024-04-21
25375,DJI Pocket 7 Gimbal Camera,195,Cameras,PRD025375,20582,4.9,2024-12-12
10351,Sennheiser HD 8 Over-Ear,364,Headphones,PRD010351,945,4.8,2025-09-03
16973,ASUS ZenPad 12,145,Tablets,PRD016973,19142,4.2,2024-11-24
35093,Marshall Emberton Speaker,376,Speakers,PRD035093,661,4.7,2025-05-01
17492,Xiaomi Pad 14,673,Tablets,PRD017492,35995,3.1,2025-06-04
16214,iPad 15 32GB WiFi,848,Tablets,PRD016214,38380,4.2,2024-06-06
21970,Apple Watch Series 8 GPS,585,Smartwatches,PRD021970,23483,4.3,2025-03-19
1198,Realme 13 Pro,460,Mobile Phones,PRD001198,14362,4.3,2024-04-05
37508,Belkin USB-C Hub 5,102,Computer Accessories,PRD037508,2494,4.2,2025-03-26
33563,Anker Soundcore 5,680,Speakers,PRD033563,15796,4.4,2025-09-03
35735,Sony SRS-XB6 Wireless,622,Speakers,PRD035735,4869,4.4,2024-11-23
1447,Google Pixel 15,294,Mobile Phones,PRD001447,48603,3.2,2024-08-28
28239,LG 9 Inch OLED TV,889,TVs,PRD028239,38919,4.7,2024-01-11
13214,Samsung Galaxy Buds15,650,Headphones,PRD013214,36492,4.4,2025-05-27
17818,Fitbit Versa 12,791,Smartwatches,PRD017818,48758,4.9,2025-12-03
8414,Dell Inspiron 13 Intel Core i5,285,Laptops,PRD008414,39337,4.6,2024-09-08
5029,Samsung Galaxy 14 1TBGB,405,Mobile Phones,PRD005029,8955,4.2,2024-04-18
6100,Lenovo ThinkPad 17 Intel i9,276,Laptops,PRD006100,38815,3.3,2024-10-22
12807,Sennheiser HD 6 Over-Ear,658,Headphones,PRD012807,37095,4.6,2025-05-21
11827,Sennheiser HD 12 Over-Ear,619,Headphones,PRD011827,14422,3.6,2024-11-02
26937,Toshiba 8 Inch Smart TV,999,TVs,PRD026937,32599,4.4,2024-09-26
27125,Sony BRAVIA 15 Inch LED,330,TVs,PRD027125,47548,3.0,2024-10-04
21532,Xiaomi Mi Watch,274,Smartwatches,PRD021532,45088,4.6,2025-07-14
22758,GoPro HERO8,455,Cameras,PRD022758,12804,3.5,2025-06-07
30449,Sega Genesis Mini,127,Gaming Consoles,PRD030449,12626,4.2,2025-02-27
32591,Xbox One 12 Edition,750,Gaming Consoles,PRD032591,12832,4.5,2025-12-16
9368,Surface Laptop 8,974,Laptops,PRD009368,27317,3.4,2024-06-07
9961,Razer Blade 1 Gaming,860,Laptops,PRD009961,37233,3.4,2024-03-01
32532,Steam Deck 14GB,135,Gaming Consoles,PRD032532,12939,3.7,2025-12-18
36347,Bose SoundLink 7 Speaker,417,Speakers,PRD036347,48628,3.9,2024-10-20
7529,LG Gram 2 Ultra-Lightweight,224,Laptops,PRD007529,43348,5.0,2025-06-28
3323,iPhone A22 256GB,816,Mobile Phones,PRD003323,5089,3.8,2025-12-18
35436,Ultimate Ears BOOM 6,655,Speakers,PRD035436,882,3.4,2024-08-08
33647,Ultimate Ears BOOM 10,473,Speakers,PRD033647,11879,4.5,2025-11-30
39302,Dell UltraSharp 4inch Monitor,984,Computer Accessories,PRD039302,5838,3.4,2025-07-20
8402,Surface Laptop 5,206,Laptops,PRD008402,9708,3.0,2025-09-14
23724,Nikon D7 DSLR,816,Cameras,PRD023724,31416,3.4,2024-03-18
37613,Belkin USB-C Hub 15,462,Computer Accessories,PRD037613,12643,4.3,2025-10-23
12902,Anker Soundcore Life Q4,965,Headphones,PRD012902,34361,4.1,2024-02-05
19926,TicWatch Pro 13,804,Smartwatches,PRD019926,38182,3.1,2025-06-30
25456,Canon EOS 15 Digital Camera,676,Cameras,PRD025456,48325,3.6,2024-02-16
36287,Bose SoundLink 10 Speaker,450,Speakers,PRD036287,35706,3.3,2024-04-20
3325,Samsung Galaxy 13 256GB,274,Mobile Phones,PRD003325,41046,4.6,2024-08-20
20006,TicWatch Pro 11,916,Smartwatches,PRD020006,34905,4.5,2025-11-27
4245,Huawei P11 Pro,121,Mobile Phones,PRD004245,22127,3.5,2024-11-22
35836,Sony SRS-XB10 Wireless,936,Speakers,PRD035836,40164,4.9,2025-02-10
19169,Xiaomi Mi Watch,169,Smartwatches,PRD019169,41420,3.5,2024-11-10
11671,Sony WH-6 Wireless Headphones,149,Headphones,PRD011671,39703,3.2,2024-12-04
4525,Motorola Moto G3,263,Mobile Phones,PRD004525,23312,4.2,2025-04-27
24102,Sony Alpha 1 Mirrorless,150,Cameras,PRD024102,39295,3.1,2025-01-10
3133,Huawei P8 Pro,462,Mobile Phones,PRD003133,28037,3.9,2024-11-06
35500,Anker Soundcore 8,540,Speakers,PRD035500,18349,3.6,2025-08-31
7493,MSI Gaming Laptop GF11,965,Laptops,PRD007493,32029,3.2,2025-01-28
38319,Logitech MX Master 10 Mouse,140,Computer Accessories,PRD038319,36834,3.8,2025-06-26
10682,Samsung Galaxy Buds3,861,Headphones,PRD010682,9958,3.7,2024-05-29
21857,Apple Watch Series 4 GPS,614,Smartwatches,PRD021857,203,4.0,2025-12-31
9090,LG Gram 8 Ultra-Lightweight,199,Laptops,PRD009090,35125,4.8,2024-03-20
33411,Sonos One (Gen 9),977,Speakers,PRD033411,7815,4.1,2024-01-21
25628,Hisense 9 Inch 4K UHD,745,TVs,PRD025628,44381,4.2,2024-12-19
35369,JBL Flip 4 Bluetooth Speaker,682,Speakers,PRD035369,10750,4.0,2024-01-17
19759,Garmin Forerunner 2,763,Smartwatches,PRD019759,18608,4.8,2024-11-12
23621,Panasonic Lumix GH12,409,Cameras,PRD023621,32403,4.6,2025-05-05
36348,Harman Kardon Onyx 11,377,Speakers,PRD036348,27355,4.7,2024-02-12
27173,Sony BRAVIA 15 Inch LED,797,TVs,PRD027173,7633,4.0,2024-12-28
10739,JBL Tune 9 Wireless,108,Headphones,PRD010739,41487,4.1,2024-12-05
21376,Fitbit Versa 5,443,Smartwatches,PRD021376,36403,3.7,2024-09-21
11539,Apple AirPods 14,314,Headphones,PRD011539,47240,3.5,2025-01-28
31888,Retro Gaming Console 3,482,Gaming Consoles,PRD031888,33490,3.1,2025-09-16
4698,OnePlus A22 1TBGB,281,Mobile Phones,PRD004698,52,4.8,2024-02-18
35373,JBL Flip 4 Bluetooth Speaker,467,Speakers,PRD035373,21787,4.3,2024-07-17
4063,iPhone 14 512GB,306,Mobile Phones,PRD004063,13842,3.3,2024-02-04
1429,iPhone A12 1TBGB,529,Mobile Phones,PRD001429,40309,4.5,2025-12-15
12734,Sennheiser HD 13 Over-Ear,760,Headphones,PRD012734,45226,3.0,2025-10-12
22220,Canon EOS 4 Digital Camera,801,Cameras,PRD022220,48530,3.2,2025-10-09
2992,Google Pixel 6,681,Mobile Phones,PRD002992,2062,5.0,2024-12-07
24945,Nikon COOLPIX P14,823,Cameras,PRD024945,24732,3.6,2024-11-08
38112,Razer BlackWidow 5 Keyboard,785,Computer Accessories,PRD038112,28447,4.6,2025-02-07
12547,Samsung Galaxy Buds5,545,Headphones,PRD012547,34073,4.6,2025-05-26
11798,Sony WH-5 Wireless Headphones,990,Headphones,PRD011798,43162,4.9,2025-01-12
2616,Samsung Galaxy 14 512GB,436,Mobile Phones,PRD002616,38532,3.4,2025-09-17
35966,JBL Flip 8 Bluetooth Speaker,693,Speakers,PRD035966,31817,3.2,2025-09-24
18899,Fitbit Versa 12,921,Smartwatches,PRD018899,5776,3.9,2024-02-19
15890,Microsoft Surface Go 2,872,Tablets,PRD015890,26661,4.7,2024-12-13
17463,ASUS ZenPad 5,248,Tablets,PRD017463,3564,4.3,2024-08-21
6707,MSI Gaming Laptop GF6,876,Laptops,PRD006707,14029,3.5,2024-09-07
24442,Fujifilm X-T5 Camera,872,Cameras,PRD024442,16086,4.4,2025-01-13
11536,JBL Tune 9 Wireless,931,Headphones,PRD011536,11694,3.4,2025-06-30
25292,Sony Alpha 9 Mirrorless,862,Cameras,PRD025292,24305,4.3,2025-03-17
15802,Amazon Fire HD 12 Tablet,186,Tablets,PRD015802,20710,3.3,2024-02-12
20992,Apple Watch Series 3 GPS,585,Smartwatches,PRD020992,22335,4.2,2025-03-19
20170,Amazfit GTR 14 Pro,590,Smartwatches,PRD020170,25194,4.3,2024-11-02
5347,Acer Aspire 13 Intel Core i5,365,Laptops,PRD005347,404,3.7,2025-12-05
14202,TCL TAB 4 WiFi,203,Tablets,PRD014202,49984,3.3,2024-01-11
9561,ASUS VivoBook 7 AMD Ryzen 5,377,Laptops,PRD009561,39428,3.8,2025-05-22
36716,Dell UltraSharp 3inch Monitor,593,Computer Accessories,PRD036716,28029,4.4,2024-05-19
21722,OPPO Watch 6 mm,518,Smartwatches,PRD021722,41425,3.2,2025-04-11
34947,Anker Soundcore 9,692,Speakers,PRD034947,36855,4.1,2025-08-06
21170,OPPO Watch 5 mm,793,Smartwatches,PRD021170,47552,3.7,2025-12-22
29142,Sharp AQUOS 4 Inch,558,TVs,PRD029142,27961,3.2,2024-03-09
10535,Beats Studio 12,783,Headphones,PRD010535,31008,4.1,2025-01-25
1263,Google Pixel 6,897,Mobile Phones,PRD001263,11028,3.2,2024-03-23
23497,Nikon D10 DSLR,685,Cameras,PRD023497,18705,4.6,2024-08-17
1273,Samsung Galaxy 14 512GB,767,Mobile Phones,PRD001273,12346,3.6,2024-08-31
22273,GoPro HERO7,547,Cameras,PRD022273,45966,4.2,2025-01-16
1967,Samsung Galaxy 15 512GB,225,Mobile Phones,PRD001967,16611,4.0,2025-03-01
25621,Samsung 4 Inch 4K Smart TV,764,TVs,PRD025621,583,4.8,2025-02-03
32388,Xbox One 8 Edition,876,Gaming Consoles,PRD032388,5059,4.7,2025-12-23
36977,TP-Link Archer 14 WiFi Router,758,Computer Accessories,PRD036977,17280,3.0,2024-01-25
23921,Fujifilm X-T13 Camera,609,Cameras,PRD023921,37350,4.8,2025-01-18
27717,TCL 12 Inch QLED Android TV,834,TVs,PRD027717,17411,4.1,2024-01-24
8462,ASUS VivoBook 5 AMD Ryzen 9,755,Laptops,PRD008462,15223,4.1,2025-02-08
22867,Canon EOS 7 Digital Camera,649,Cameras,PRD022867,43012,4.1,2025-08-26
14952,Huawei MatePad 14 Pro,244,Tablets,PRD014952,5978,3.3,2025-12-10
9467,ASUS VivoBook 17 AMD Ryzen 5,646,Laptops,PRD009467,2976,3.1,2025-10-15
15954,TCL TAB 7 WiFi,567,Tablets,PRD015954,45171,3.3,2025-12-25
30862,Steam Deck 9GB,953,Gaming Consoles,PRD030862,48588,3.8,2025-11-15
7663,HP Pavilion 15 AMD Ryzen 5,445,Laptops,PRD007663,8756,3.1,2024-03-24
39280,TP-Link Archer 11 WiFi Router,160,Computer Accessories,PRD039280,13624,4.9,2024-09-29
33997,Sonos One (Gen 8),910,Speakers,PRD033997,28293,4.5,2025-06-30
2023,Google Pixel 4,173,Mobile Phones,PRD002023,17459,4.6,2025-02-03
5500,LG Gram 2 Ultra-Lightweight,436,Laptops,PRD005500,106,3.4,2024-09-28
6676,Acer Aspire 17 Intel Core i3,501,Laptops,PRD006676,28337,4.6,2025-07-07
34560,Sonos One (Gen 3),523,Speakers,PRD034560,36900,4.9,2024-09-28
28399,Toshiba 14 Inch Smart TV,311,TVs,PRD028399,46228,3.3,2024-04-05
35901,Sonos One (Gen 13),714,Speakers,PRD035901,33397,3.7,2024-07-29
30497,Retro Gaming Console 3,794,Gaming Consoles,PRD030497,537,3.4,2024-05-10
18520,Fitbit Versa 2,545,Smartwatches,PRD018520,28061,4.5,2024-01-06
29688,Sharp AQUOS 5 Inch,442,TVs,PRD029688,4137,4.5,2024-01-31
33406,Marshall Emberton Speaker,758,Speakers,PRD033406,46980,4.7,2024-12-28
29252,Samsung 5 Inch 4K Smart TV,172,TVs,PRD029252,23766,3.1,2025-11-11
29357,Samsung 14 Inch 4K Smart TV,757,TVs,PRD029357,36840,4.8,2025-05-23
27358,Xiaomi Mi TV 1 Inch,373,TVs,PRD027358,679,4.7,2025-02-11
23128,Olympus OM-D E-M4,203,Cameras,PRD023128,10653,3.1,2025-06-27
17872,Fossil Gen 5 Smartwatch,227,Smartwatches,PRD017872,8219,3.8,2025-04-21
32909,Nintendo Switch Lite,232,Gaming Consoles,PRD032909,39290,3.1,2024-01-26
38489,Belkin USB-C Hub 9,390,Computer Accessories,PRD038489,46349,4.5,2024-06-10
24234,DJI Pocket 3 Gimbal Camera,195,Cameras,PRD024234,21862,4.6,2024-07-07
20658,Fossil Gen 8 Smartwatch,663,Smartwatches,PRD020658,34166,3.7,2025-12-12
2788,OPPO Reno11,716,Mobile Phones,PRD002788,38727,3.4,2024-11-22
11020,Anker Soundcore Life Q1,954,Headphones,PRD011020,33520,4.7,2024-03-12
11436,Apple AirPods 2,400,Headphones,PRD011436,4711,4.4,2025-05-06
6598,ASUS VivoBook 7 AMD Ryzen 9,679,Laptops,PRD006598,34382,4.6,2025-07-21
4986,OnePlus 11 64GB,957,Mobile Phones,PRD004986,44162,3.0,2024-11-29
3915,iPhone A12 64GB,188,Mobile Phones,PRD003915,37393,3.4,2025-06-13
13687,Microsoft Surface Go 14,811,Tablets,PRD013687,9249,4.1,2025-01-13
26573,Toshiba 11 Inch Smart TV,549,TVs,PRD026573,18871,3.9,2025-01-04
39434,SanDisk Ultra 8GB USB,399,Computer Accessories,PRD039434,12203,4.3,2024-06-27
12605,Samsung Galaxy Buds15,871,Headphones,PRD012605,6792,4.5,2025-08-08
39118,SanDisk Ultra 7GB USB,657,Computer Accessories,PRD039118,58,4.3,2024-01-27
8401,Lenovo ThinkPad 9 Intel i9,487,Laptops,PRD008401,47825,3.1,2025-03-07
34092,Marshall Emberton Speaker,153,Speakers,PRD034092,40369,4.6,2024-11-30
22073,OPPO Watch 15 mm,651,Smartwatches,PRD022073,49832,4.8,2025-02-21
35356,Bose SoundLink 12 Speaker,387,Speakers,PRD035356,555,4.7,2024-02-21
36177,Amazon Echo 1th Gen,758,Speakers,PRD036177,26654,3.8,2025-11-27
9552,Razer Blade 4 Gaming,122,Laptops,PRD009552,39374,4.3,2025-03-08
14063,TCL TAB 12 WiFi,251,Tablets,PRD014063,43189,3.4,2024-03-24
36568,Western Digital My Passport 10TB,247,Computer Accessories,PRD036568,30155,3.4,2024-11-09
10253,MSI Gaming Laptop GF11,876,Laptops,PRD010253,42509,4.3,2024-12-21
24217,Fujifilm X-T3 Camera,305,Cameras,PRD024217,22677,3.4,2024-12-17
14413,Samsung Galaxy Tab A52 128GB,395,Tablets,PRD014413,47742,4.2,2025-02-13
25257,GoPro HERO11,741,Cameras,PRD025257,18428,3.7,2024-03-20
37638,Razer BlackWidow 7 Keyboard,867,Computer Accessories,PRD037638,31717,4.9,2024-04-04
26024,Toshiba 15 Inch Smart TV,365,TVs,PRD026024,45403,4.4,2025-05-17
